,,,,,,,,,,,,,,,,,,,,,,（その他の各属性項目）,（その他の各属性項目）,（その他の各属性項目）,（その他の各属性項目）,（その他の各属性項目）,（その他の各属性項目）,（その他の各属性項目）,（その他の各属性項目）,（その他の各属性項目）,（その他の各属性項目）,（その他の各属性項目）,（その他の各属性項目）,（その他の各属性項目）
,,,,,,,,,,,,,,,,,,,,,,水位,水位,水位,水位,水位,ダム,ダム,ダム,ダム,ダム,ダム,潮位,潮位
データ種別,集計連携用事務所名,管理事務所番号,管理事務所名,所管事務所番号,所管事務所名,データ所管番号,データ所管,水系番号,水系名,水系名(表示用),河川番号,河川名,河川名(表示用),観測所番号,観測所名,ふりがな,市町村コード,市町村名,住所,緯度,経度,零点高[T.P.m],水防団待機[m],はん濫注意[m],避難判断[m],はん濫危険[m],洪水量[m3/s],最低水位[EL.m],制限水位[EL.m],常時満水位[EL.m],ただし書き操作開始水位[EL.m],サーチャージ水位[EL.m],注意潮位[TP.cm],警戒潮位[TP.cm]
1,西部建設事務所,22333,太田川河川事務所,8706,西部建設事務所,5,国土交通省,87081000,太田川,,87081023,吉山川,,1,戸山(国),とやま,341053,広島市安佐南区,広島市安佐南区沼田町阿戸字大原51-3,34.48166666666667,132.355,,,,,,,,,,,,,
1,西部建設事務所,22333,太田川河川事務所,8706,西部建設事務所,5,国土交通省,87081000,太田川,,87081023,吉山川,,63,吉山(砂防),よしやま,341053,広島市安佐南区,広島市安佐南区沼田町大字吉山字影浦,34.45472222222222,132.33166666666665,,,,,,,,,,,,,
1,西部建設事務所,8705,広島県庁,8706,西部建設事務所,3,砂防課,87081000,太田川,,87081001,太田川,,88,日浦,ひうら,341061,広島市安佐北区,広島市安佐北区安佐町大字あさひが丘９５５,34.509166666666665,132.4388888888889,,,,,,,,,,,,,
1,西部建設事務所,8705,広島県庁,8706,西部建設事務所,3,砂防課,87081000,太田川,,87081001,太田川,,89,上原,うえばら,341061,広島市安佐北区,広島市安佐北区可部東２丁目２５-３０地先,34.51111111111111,132.51666666666668,,,,,,,,,,,,,
1,西部建設事務所,22333,太田川河川事務所,8706,西部建設事務所,5,国土交通省,87081000,太田川,,87081001,太田川,,11,飯室(国),いむろ,341061,広島市安佐北区,広島市安佐北区安佐町大字飯室,34.53527777777778,132.4338888888889,,,,,,,,,,,,,
1,西部建設事務所,8705,広島県庁,8706,西部建設事務所,3,砂防課,87081000,太田川,,87081019,三篠川,,90,白木,しらき,341061,広島市安佐北区,広島市安佐北区白木町大字市川１４２８,34.55361111111111,132.65555555555557,,,,,,,,,,,,,
1,西部建設事務所,22333,太田川河川事務所,8706,西部建設事務所,5,国土交通省,87081000,太田川,,87081019,三篠川,,5,狩留家(国),かるが,341061,広島市安佐北区,広島市安佐北区狩留家町2658,34.48583333333333,132.58138888888888,,,,,,,,,,,,,
1,西部建設事務所,22333,太田川河川事務所,8706,西部建設事務所,5,国土交通省,87081000,太田川,,87081019,三篠川,,62,深川(砂防),ふかわ,341061,広島市安佐北区,広島市安佐北区深川5丁目12-1,34.488055555555555,132.53194444444446,,,,,,,,,,,,,
1,西部建設事務所,22333,太田川河川事務所,8706,西部建設事務所,5,国土交通省,87081000,太田川,,87081201,関川,,4,白木(国),しらき,341061,広島市安佐北区,広島市安佐北区白木町小越字関川612-4,34.550555555555555,132.67388888888888,,,,,,,,,,,,,
1,西部建設事務所,22333,太田川河川事務所,8706,西部建設事務所,5,国土交通省,87081000,太田川,,87081116,根谷川,,2,大林(国),おおばやし,341061,広島市安佐北区,広島市安佐北区可部町大林字下毛山2137-2,34.56111111111111,132.55666666666667,,,,,,,,,,,,,
